StartTime,EndTime,AreaID,UnitName,PsrType,quantity
2022-04-13T06:15+00:00Z,2022-04-13T06:30+00:00Z,10Y1001A1001A83F,MAW,B19,5557
2022-04-13T06:30+00:00Z,2022-04-13T06:45+00:00Z,10Y1001A1001A83F,MAW,B19,4806
2022-04-13T06:45+00:00Z,2022-04-13T07:00+00:00Z,10Y1001A1001A83F,MAW,B19,4144
2022-04-13T07:00+00:00Z,2022-04-13T07:15+00:00Z,10Y1001A1001A83F,MAW,B19,3486
2022-04-13T07:15+00:00Z,2022-04-13T07:30+00:00Z,10Y1001A1001A83F,MAW,B19,2890
2022-04-13T07:30+00:00Z,2022-04-13T07:45+00:00Z,10Y1001A1001A83F,MAW,B19,2512
2022-04-13T07:45+00:00Z,2022-04-13T08:00+00:00Z,10Y1001A1001A83F,MAW,B19,2367
2022-04-13T08:00+00:00Z,2022-04-13T08:15+00:00Z,10Y1001A1001A83F,MAW,B19,2254
2022-04-13T08:15+00:00Z,2022-04-13T08:30+00:00Z,10Y1001A1001A83F,MAW,B19,2394
2022-04-13T08:30+00:00Z,2022-04-13T08:45+00:00Z,10Y1001A1001A83F,MAW,B19,2044
2022-04-13T08:45+00:00Z,2022-04-13T09:00+00:00Z,10Y1001A1001A83F,MAW,B19,2044
2022-04-13T09:00+00:00Z,2022-04-13T09:15+00:00Z,10Y1001A1001A83F,MAW,B19,2086
2022-04-13T09:15+00:00Z,2022-04-13T09:30+00:00Z,10Y1001A1001A83F,MAW,B19,2264
2022-04-13T09:30+00:00Z,2022-04-13T09:45+00:00Z,10Y1001A1001A83F,MAW,B19,2109
2022-04-13T09:45+00:00Z,2022-04-13T10:00+00:00Z,10Y1001A1001A83F,MAW,B19,2084
2022-04-13T10:00+00:00Z,2022-04-13T10:15+00:00Z,10Y1001A1001A83F,MAW,B19,2364
2022-04-13T10:15+00:00Z,2022-04-13T10:30+00:00Z,10Y1001A1001A83F,MAW,B19,2405
2022-04-13T10:30+00:00Z,2022-04-13T10:45+00:00Z,10Y1001A1001A83F,MAW,B19,2255
2022-04-13T10:45+00:00Z,2022-04-13T11:00+00:00Z,10Y1001A1001A83F,MAW,B19,2007
2022-04-13T11:00+00:00Z,2022-04-13T11:15+00:00Z,10Y1001A1001A83F,MAW,B19,2054
2022-04-13T11:15+00:00Z,2022-04-13T11:30+00:00Z,10Y1001A1001A83F,MAW,B19,2256
2022-04-13T11:30+00:00Z,2022-04-13T11:45+00:00Z,10Y1001A1001A83F,MAW,B19,2312
2022-04-13T11:45+00:00Z,2022-04-13T12:00+00:00Z,10Y1001A1001A83F,MAW,B19,2422
2022-04-13T12:00+00:00Z,2022-04-13T12:15+00:00Z,10Y1001A1001A83F,MAW,B19,2474
2022-04-13T12:15+00:00Z,2022-04-13T12:30+00:00Z,10Y1001A1001A83F,MAW,B19,2728
2022-04-13T12:30+00:00Z,2022-04-13T12:45+00:00Z,10Y1001A1001A83F,MAW,B19,2735
2022-04-13T12:45+00:00Z,2022-04-13T13:00+00:00Z,10Y1001A1001A83F,MAW,B19,2574
2022-04-13T13:00+00:00Z,2022-04-13T13:15+00:00Z,10Y1001A1001A83F,MAW,B19,2592
2022-04-13T13:15+00:00Z,2022-04-13T13:30+00:00Z,10Y1001A1001A83F,MAW,B19,2667
2022-04-13T13:30+00:00Z,2022-04-13T13:45+00:00Z,10Y1001A1001A83F,MAW,B19,2739
2022-04-13T13:45+00:00Z,2022-04-13T14:00+00:00Z,10Y1001A1001A83F,MAW,B19,2817
2022-04-13T14:00+00:00Z,2022-04-13T14:15+00:00Z,10Y1001A1001A83F,MAW,B19,2816
2022-04-13T14:15+00:00Z,2022-04-13T14:30+00:00Z,10Y1001A1001A83F,MAW,B19,2843
2022-04-13T14:30+00:00Z,2022-04-13T14:45+00:00Z,10Y1001A1001A83F,MAW,B19,2835
2022-04-13T14:45+00:00Z,2022-04-13T15:00+00:00Z,10Y1001A1001A83F,MAW,B19,2802
2022-04-13T15:00+00:00Z,2022-04-13T15:15+00:00Z,10Y1001A1001A83F,MAW,B19,2702
2022-04-13T15:15+00:00Z,2022-04-13T15:30+00:00Z,10Y1001A1001A83F,MAW,B19,2715
2022-04-13T15:30+00:00Z,2022-04-13T15:45+00:00Z,10Y1001A1001A83F,MAW,B19,2603
2022-04-13T15:45+00:00Z,2022-04-13T16:00+00:00Z,10Y1001A1001A83F,MAW,B19,2712
2022-04-13T16:00+00:00Z,2022-04-13T16:15+00:00Z,10Y1001A1001A83F,MAW,B19,2769
2022-04-13T16:15+00:00Z,2022-04-13T16:30+00:00Z,10Y1001A1001A83F,MAW,B19,2659
2022-04-13T16:30+00:00Z,2022-04-13T16:45+00:00Z,10Y1001A1001A83F,MAW,B19,2561
2022-04-13T16:45+00:00Z,2022-04-13T17:00+00:00Z,10Y1001A1001A83F,MAW,B19,2575
2022-04-13T17:00+00:00Z,2022-04-13T17:15+00:00Z,10Y1001A1001A83F,MAW,B19,2661
2022-04-13T17:15+00:00Z,2022-04-13T17:30+00:00Z,10Y1001A1001A83F,MAW,B19,2847
2022-04-13T17:30+00:00Z,2022-04-13T17:45+00:00Z,10Y1001A1001A83F,MAW,B19,3086
2022-04-13T17:45+00:00Z,2022-04-13T18:00+00:00Z,10Y1001A1001A83F,MAW,B19,3249
2022-04-13T18:00+00:00Z,2022-04-13T18:15+00:00Z,10Y1001A1001A83F,MAW,B19,3342
2022-04-13T18:15+00:00Z,2022-04-13T18:30+00:00Z,10Y1001A1001A83F,MAW,B19,3596
2022-04-13T18:30+00:00Z,2022-04-13T18:45+00:00Z,10Y1001A1001A83F,MAW,B19,3809
2022-04-13T18:45+00:00Z,2022-04-13T19:00+00:00Z,10Y1001A1001A83F,MAW,B19,4022
2022-04-13T19:00+00:00Z,2022-04-13T19:15+00:00Z,10Y1001A1001A83F,MAW,B19,4215
2022-04-13T19:15+00:00Z,2022-04-13T19:30+00:00Z,10Y1001A1001A83F,MAW,B19,4213
2022-04-13T19:30+00:00Z,2022-04-13T19:45+00:00Z,10Y1001A1001A83F,MAW,B19,4318
2022-04-13T19:45+00:00Z,2022-04-13T20:00+00:00Z,10Y1001A1001A83F,MAW,B19,4237
2022-04-13T20:00+00:00Z,2022-04-13T20:15+00:00Z,10Y1001A1001A83F,MAW,B19,4379
2022-04-13T20:15+00:00Z,2022-04-13T20:30+00:00Z,10Y1001A1001A83F,MAW,B19,4400
2022-04-13T20:30+00:00Z,2022-04-13T20:45+00:00Z,10Y1001A1001A83F,MAW,B19,4390
2022-04-13T20:45+00:00Z,2022-04-13T21:00+00:00Z,10Y1001A1001A83F,MAW,B19,4549
2022-04-13T21:00+00:00Z,2022-04-13T21:15+00:00Z,10Y1001A1001A83F,MAW,B19,4516
2022-04-13T21:15+00:00Z,2022-04-13T21:30+00:00Z,10Y1001A1001A83F,MAW,B19,4592
2022-04-13T21:30+00:00Z,2022-04-13T21:45+00:00Z,10Y1001A1001A83F,MAW,B19,4541
2022-04-13T21:45+00:00Z,2022-04-13T22:00+00:00Z,10Y1001A1001A83F,MAW,B19,4613
2022-04-13T22:00+00:00Z,2022-04-13T22:15+00:00Z,10Y1001A1001A83F,MAW,B19,4651
2022-04-13T22:15+00:00Z,2022-04-13T22:30+00:00Z,10Y1001A1001A83F,MAW,B19,4911
2022-04-13T22:30+00:00Z,2022-04-13T22:45+00:00Z,10Y1001A1001A83F,MAW,B19,5344
2022-04-13T22:45+00:00Z,2022-04-13T23:00+00:00Z,10Y1001A1001A83F,MAW,B19,5358
2022-04-13T23:00+00:00Z,2022-04-13T23:15+00:00Z,10Y1001A1001A83F,MAW,B19,5579
2022-04-13T23:15+00:00Z,2022-04-13T23:30+00:00Z,10Y1001A1001A83F,MAW,B19,5608
2022-04-13T23:30+00:00Z,2022-04-13T23:45+00:00Z,10Y1001A1001A83F,MAW,B19,5700
2022-04-13T23:45+00:00Z,2022-04-14T00:00+00:00Z,10Y1001A1001A83F,MAW,B19,5861
2022-04-14T00:00+00:00Z,2022-04-14T00:15+00:00Z,10Y1001A1001A83F,MAW,B19,6250
2022-04-14T00:15+00:00Z,2022-04-14T00:30+00:00Z,10Y1001A1001A83F,MAW,B19,6583
2022-04-14T00:30+00:00Z,2022-04-14T00:45+00:00Z,10Y1001A1001A83F,MAW,B19,6606
2022-04-14T00:45+00:00Z,2022-04-14T01:00+00:00Z,10Y1001A1001A83F,MAW,B19,6756
2022-04-14T01:00+00:00Z,2022-04-14T01:15+00:00Z,10Y1001A1001A83F,MAW,B19,6752
2022-04-14T01:15+00:00Z,2022-04-14T01:30+00:00Z,10Y1001A1001A83F,MAW,B19,6492
2022-04-14T01:30+00:00Z,2022-04-14T01:45+00:00Z,10Y1001A1001A83F,MAW,B19,6481
2022-04-14T01:45+00:00Z,2022-04-14T02:00+00:00Z,10Y1001A1001A83F,MAW,B19,6429
2022-04-14T02:00+00:00Z,2022-04-14T02:15+00:00Z,10Y1001A1001A83F,MAW,B19,6404
2022-04-14T02:15+00:00Z,2022-04-14T02:30+00:00Z,10Y1001A1001A83F,MAW,B19,6302
2022-04-14T02:30+00:00Z,2022-04-14T02:45+00:00Z,10Y1001A1001A83F,MAW,B19,6348
2022-04-14T02:45+00:00Z,2022-04-14T03:00+00:00Z,10Y1001A1001A83F,MAW,B19,6109
2022-04-14T03:00+00:00Z,2022-04-14T03:15+00:00Z,10Y1001A1001A83F,MAW,B19,5902
2022-04-14T03:15+00:00Z,2022-04-14T03:30+00:00Z,10Y1001A1001A83F,MAW,B19,5695
2022-04-14T03:30+00:00Z,2022-04-14T03:45+00:00Z,10Y1001A1001A83F,MAW,B19,5756
2022-04-14T03:45+00:00Z,2022-04-14T04:00+00:00Z,10Y1001A1001A83F,MAW,B19,5607
2022-04-14T04:00+00:00Z,2022-04-14T04:15+00:00Z,10Y1001A1001A83F,MAW,B19,5351
2022-04-14T04:15+00:00Z,2022-04-14T04:30+00:00Z,10Y1001A1001A83F,MAW,B19,5236
2022-04-14T04:30+00:00Z,2022-04-14T04:45+00:00Z,10Y1001A1001A83F,MAW,B19,5150
2022-04-14T04:45+00:00Z,2022-04-14T05:00+00:00Z,10Y1001A1001A83F,MAW,B19,4890
2022-04-14T05:00+00:00Z,2022-04-14T05:15+00:00Z,10Y1001A1001A83F,MAW,B19,4766
2022-04-14T05:15+00:00Z,2022-04-14T05:30+00:00Z,10Y1001A1001A83F,MAW,B19,4607
2022-04-14T05:30+00:00Z,2022-04-14T05:45+00:00Z,10Y1001A1001A83F,MAW,B19,4216
2022-04-14T05:45+00:00Z,2022-04-14T06:00+00:00Z,10Y1001A1001A83F,MAW,B19,3917
2022-04-14T06:00+00:00Z,2022-04-14T06:15+00:00Z,10Y1001A1001A83F,MAW,B19,3502
2022-04-14T06:15+00:00Z,2022-04-14T06:30+00:00Z,10Y1001A1001A83F,MAW,B19,3241
2022-04-14T06:30+00:00Z,2022-04-14T06:45+00:00Z,10Y1001A1001A83F,MAW,B19,2905
2022-04-14T06:45+00:00Z,2022-04-14T07:00+00:00Z,10Y1001A1001A83F,MAW,B19,2502
2022-04-14T07:00+00:00Z,2022-04-14T07:15+00:00Z,10Y1001A1001A83F,MAW,B19,2455
2022-04-14T07:15+00:00Z,2022-04-14T07:30+00:00Z,10Y1001A1001A83F,MAW,B19,2270
2022-04-14T07:30+00:00Z,2022-04-14T07:45+00:00Z,10Y1001A1001A83F,MAW,B19,2166
2022-04-14T07:45+00:00Z,2022-04-14T08:00+00:00Z,10Y1001A1001A83F,MAW,B19,2293
2022-04-14T08:00+00:00Z,2022-04-14T08:15+00:00Z,10Y1001A1001A83F,MAW,B19,2367
2022-04-14T08:15+00:00Z,2022-04-14T08:30+00:00Z,10Y1001A1001A83F,MAW,B19,2485
2022-04-14T08:30+00:00Z,2022-04-14T08:45+00:00Z,10Y1001A1001A83F,MAW,B19,2708
2022-04-14T08:45+00:00Z,2022-04-14T09:00+00:00Z,10Y1001A1001A83F,MAW,B19,2997
2022-04-14T09:00+00:00Z,2022-04-14T09:15+00:00Z,10Y1001A1001A83F,MAW,B19,3240
2022-04-14T09:15+00:00Z,2022-04-14T09:30+00:00Z,10Y1001A1001A83F,MAW,B19,3532
2022-04-14T09:30+00:00Z,2022-04-14T09:45+00:00Z,10Y1001A1001A83F,MAW,B19,3776
2022-04-14T09:45+00:00Z,2022-04-14T10:00+00:00Z,10Y1001A1001A83F,MAW,B19,3978
2022-04-14T10:00+00:00Z,2022-04-14T10:15+00:00Z,10Y1001A1001A83F,MAW,B19,4281
2022-04-14T10:15+00:00Z,2022-04-14T10:30+00:00Z,10Y1001A1001A83F,MAW,B19,4589
2022-04-14T10:30+00:00Z,2022-04-14T10:45+00:00Z,10Y1001A1001A83F,MAW,B19,4765
2022-04-14T10:45+00:00Z,2022-04-14T11:00+00:00Z,10Y1001A1001A83F,MAW,B19,5115
2022-04-14T11:00+00:00Z,2022-04-14T11:15+00:00Z,10Y1001A1001A83F,MAW,B19,5403
2022-04-14T11:15+00:00Z,2022-04-14T11:30+00:00Z,10Y1001A1001A83F,MAW,B19,5656
2022-04-14T11:30+00:00Z,2022-04-14T11:45+00:00Z,10Y1001A1001A83F,MAW,B19,5753
2022-04-14T11:45+00:00Z,2022-04-14T12:00+00:00Z,10Y1001A1001A83F,MAW,B19,5627
2022-04-14T12:00+00:00Z,2022-04-14T12:15+00:00Z,10Y1001A1001A83F,MAW,B19,5549
2022-04-14T12:15+00:00Z,2022-04-14T12:30+00:00Z,10Y1001A1001A83F,MAW,B19,5484
2022-04-14T12:30+00:00Z,2022-04-14T12:45+00:00Z,10Y1001A1001A83F,MAW,B19,5462
2022-04-14T12:45+00:00Z,2022-04-14T13:00+00:00Z,10Y1001A1001A83F,MAW,B19,5503
2022-04-14T13:00+00:00Z,2022-04-14T13:15+00:00Z,10Y1001A1001A83F,MAW,B19,5648
2022-04-14T13:15+00:00Z,2022-04-14T13:30+00:00Z,10Y1001A1001A83F,MAW,B19,5939
2022-04-14T13:30+00:00Z,2022-04-14T13:45+00:00Z,10Y1001A1001A83F,MAW,B19,6149
2022-04-14T13:45+00:00Z,2022-04-14T14:00+00:00Z,10Y1001A1001A83F,MAW,B19,6400
2022-04-14T14:00+00:00Z,2022-04-14T14:15+00:00Z,10Y1001A1001A83F,MAW,B19,6596
2022-04-14T14:15+00:00Z,2022-04-14T14:30+00:00Z,10Y1001A1001A83F,MAW,B19,6694
2022-04-14T14:30+00:00Z,2022-04-14T14:45+00:00Z,10Y1001A1001A83F,MAW,B19,6910
2022-04-14T14:45+00:00Z,2022-04-14T15:00+00:00Z,10Y1001A1001A83F,MAW,B19,6910
2022-04-14T15:00+00:00Z,2022-04-14T15:15+00:00Z,10Y1001A1001A83F,MAW,B19,6760
2022-04-14T15:15+00:00Z,2022-04-14T15:30+00:00Z,10Y1001A1001A83F,MAW,B19,6679
2022-04-14T15:30+00:00Z,2022-04-14T15:45+00:00Z,10Y1001A1001A83F,MAW,B19,6609
2022-04-14T15:45+00:00Z,2022-04-14T16:00+00:00Z,10Y1001A1001A83F,MAW,B19,6495
2022-04-14T16:00+00:00Z,2022-04-14T16:15+00:00Z,10Y1001A1001A83F,MAW,B19,6653
2022-04-14T16:15+00:00Z,2022-04-14T16:30+00:00Z,10Y1001A1001A83F,MAW,B19,6518
2022-04-14T16:30+00:00Z,2022-04-14T16:45+00:00Z,10Y1001A1001A83F,MAW,B19,6444
2022-04-14T16:45+00:00Z,2022-04-14T17:00+00:00Z,10Y1001A1001A83F,MAW,B19,6402
2022-04-14T17:00+00:00Z,2022-04-14T17:15+00:00Z,10Y1001A1001A83F,MAW,B19,6412
2022-04-14T17:15+00:00Z,2022-04-14T17:30+00:00Z,10Y1001A1001A83F,MAW,B19,6311
2022-04-14T17:30+00:00Z,2022-04-14T17:45+00:00Z,10Y1001A1001A83F,MAW,B19,6421
2022-04-14T17:45+00:00Z,2022-04-14T18:00+00:00Z,10Y1001A1001A83F,MAW,B19,6579
2022-04-14T18:00+00:00Z,2022-04-14T18:15+00:00Z,10Y1001A1001A83F,MAW,B19,6535
2022-04-14T18:15+00:00Z,2022-04-14T18:30+00:00Z,10Y1001A1001A83F,MAW,B19,6341
2022-04-14T18:30+00:00Z,2022-04-14T18:45+00:00Z,10Y1001A1001A83F,MAW,B19,6469
2022-04-14T18:45+00:00Z,2022-04-14T19:00+00:00Z,10Y1001A1001A83F,MAW,B19,6551
2022-04-14T19:00+00:00Z,2022-04-14T19:15+00:00Z,10Y1001A1001A83F,MAW,B19,6632
2022-04-14T19:15+00:00Z,2022-04-14T19:30+00:00Z,10Y1001A1001A83F,MAW,B19,6663
2022-04-14T19:30+00:00Z,2022-04-14T19:45+00:00Z,10Y1001A1001A83F,MAW,B19,6670
2022-04-14T19:45+00:00Z,2022-04-14T20:00+00:00Z,10Y1001A1001A83F,MAW,B19,6729
2022-04-14T20:00+00:00Z,2022-04-14T20:15+00:00Z,10Y1001A1001A83F,MAW,B19,6748
2022-04-14T20:15+00:00Z,2022-04-14T20:30+00:00Z,10Y1001A1001A83F,MAW,B19,6806
2022-04-14T20:30+00:00Z,2022-04-14T20:45+00:00Z,10Y1001A1001A83F,MAW,B19,6617
2022-04-14T20:45+00:00Z,2022-04-14T21:00+00:00Z,10Y1001A1001A83F,MAW,B19,6404
2022-04-14T21:00+00:00Z,2022-04-14T21:15+00:00Z,10Y1001A1001A83F,MAW,B19,6357
2022-04-14T21:15+00:00Z,2022-04-14T21:30+00:00Z,10Y1001A1001A83F,MAW,B19,6217
2022-04-14T21:30+00:00Z,2022-04-14T21:45+00:00Z,10Y1001A1001A83F,MAW,B19,6145
2022-04-14T21:45+00:00Z,2022-04-14T22:00+00:00Z,10Y1001A1001A83F,MAW,B19,6014
2022-04-14T22:00+00:00Z,2022-04-14T22:15+00:00Z,10Y1001A1001A83F,MAW,B19,5994
2022-04-14T22:15+00:00Z,2022-04-14T22:30+00:00Z,10Y1001A1001A83F,MAW,B19,5980
2022-04-14T22:30+00:00Z,2022-04-14T22:45+00:00Z,10Y1001A1001A83F,MAW,B19,5857
2022-04-14T22:45+00:00Z,2022-04-14T23:00+00:00Z,10Y1001A1001A83F,MAW,B19,5796
2022-04-14T23:00+00:00Z,2022-04-14T23:15+00:00Z,10Y1001A1001A83F,MAW,B19,5785
2022-04-14T23:15+00:00Z,2022-04-14T23:30+00:00Z,10Y1001A1001A83F,MAW,B19,5836
2022-04-14T23:30+00:00Z,2022-04-14T23:45+00:00Z,10Y1001A1001A83F,MAW,B19,5888
2022-04-14T23:45+00:00Z,2022-04-15T00:00+00:00Z,10Y1001A1001A83F,MAW,B19,5954
2022-04-15T00:00+00:00Z,2022-04-15T00:15+00:00Z,10Y1001A1001A83F,MAW,B19,5881
2022-04-15T00:15+00:00Z,2022-04-15T00:30+00:00Z,10Y1001A1001A83F,MAW,B19,5813
2022-04-15T00:30+00:00Z,2022-04-15T00:45+00:00Z,10Y1001A1001A83F,MAW,B19,5855
2022-04-15T00:45+00:00Z,2022-04-15T01:00+00:00Z,10Y1001A1001A83F,MAW,B19,5895
2022-04-15T01:00+00:00Z,2022-04-15T01:15+00:00Z,10Y1001A1001A83F,MAW,B19,5870
2022-04-15T01:15+00:00Z,2022-04-15T01:30+00:00Z,10Y1001A1001A83F,MAW,B19,5906
2022-04-15T01:30+00:00Z,2022-04-15T01:45+00:00Z,10Y1001A1001A83F,MAW,B19,6022
2022-04-15T01:45+00:00Z,2022-04-15T02:00+00:00Z,10Y1001A1001A83F,MAW,B19,6181
2022-04-15T02:00+00:00Z,2022-04-15T02:15+00:00Z,10Y1001A1001A83F,MAW,B19,6252
2022-04-15T02:15+00:00Z,2022-04-15T02:30+00:00Z,10Y1001A1001A83F,MAW,B19,6266
2022-04-15T02:30+00:00Z,2022-04-15T02:45+00:00Z,10Y1001A1001A83F,MAW,B19,6313
2022-04-15T02:45+00:00Z,2022-04-15T03:00+00:00Z,10Y1001A1001A83F,MAW,B19,6453
2022-04-15T03:00+00:00Z,2022-04-15T03:15+00:00Z,10Y1001A1001A83F,MAW,B19,6457
2022-04-15T03:15+00:00Z,2022-04-15T03:30+00:00Z,10Y1001A1001A83F,MAW,B19,6461
2022-04-15T03:30+00:00Z,2022-04-15T03:45+00:00Z,10Y1001A1001A83F,MAW,B19,6571
2022-04-15T03:45+00:00Z,2022-04-15T04:00+00:00Z,10Y1001A1001A83F,MAW,B19,6720
2022-04-15T04:00+00:00Z,2022-04-15T04:15+00:00Z,10Y1001A1001A83F,MAW,B19,6862
2022-04-15T04:15+00:00Z,2022-04-15T04:30+00:00Z,10Y1001A1001A83F,MAW,B19,7102
2022-04-15T04:30+00:00Z,2022-04-15T04:45+00:00Z,10Y1001A1001A83F,MAW,B19,7111
2022-04-15T04:45+00:00Z,2022-04-15T05:00+00:00Z,10Y1001A1001A83F,MAW,B19,6783
2022-04-15T05:00+00:00Z,2022-04-15T05:15+00:00Z,10Y1001A1001A83F,MAW,B19,6733
2022-04-15T05:15+00:00Z,2022-04-15T05:30+00:00Z,10Y1001A1001A83F,MAW,B19,7042
2022-04-15T05:30+00:00Z,2022-04-15T05:45+00:00Z,10Y1001A1001A83F,MAW,B19,7223
2022-04-15T05:45+00:00Z,2022-04-15T06:00+00:00Z,10Y1001A1001A83F,MAW,B19,7130
2022-04-15T06:00+00:00Z,2022-04-15T06:15+00:00Z,10Y1001A1001A83F,MAW,B19,6800
2022-04-15T06:15+00:00Z,2022-04-15T06:30+00:00Z,10Y1001A1001A83F,MAW,B19,6411
2022-04-15T06:30+00:00Z,2022-04-15T06:45+00:00Z,10Y1001A1001A83F,MAW,B19,6257
2022-04-15T06:45+00:00Z,2022-04-15T07:00+00:00Z,10Y1001A1001A83F,MAW,B19,6260
2022-04-15T07:00+00:00Z,2022-04-15T07:15+00:00Z,10Y1001A1001A83F,MAW,B19,6045
2022-04-15T07:15+00:00Z,2022-04-15T07:30+00:00Z,10Y1001A1001A83F,MAW,B19,6033
2022-04-15T07:30+00:00Z,2022-04-15T07:45+00:00Z,10Y1001A1001A83F,MAW,B19,6085
2022-04-15T07:45+00:00Z,2022-04-15T08:00+00:00Z,10Y1001A1001A83F,MAW,B19,5929
2022-04-15T08:00+00:00Z,2022-04-15T08:15+00:00Z,10Y1001A1001A83F,MAW,B19,5952
2022-04-15T08:15+00:00Z,2022-04-15T08:30+00:00Z,10Y1001A1001A83F,MAW,B19,6097
2022-04-15T08:30+00:00Z,2022-04-15T08:45+00:00Z,10Y1001A1001A83F,MAW,B19,6055
2022-04-15T08:45+00:00Z,2022-04-15T09:00+00:00Z,10Y1001A1001A83F,MAW,B19,6022
2022-04-15T09:00+00:00Z,2022-04-15T09:15+00:00Z,10Y1001A1001A83F,MAW,B19,5910
2022-04-15T09:15+00:00Z,2022-04-15T09:30+00:00Z,10Y1001A1001A83F,MAW,B19,5850
2022-04-15T09:30+00:00Z,2022-04-15T09:45+00:00Z,10Y1001A1001A83F,MAW,B19,5888
2022-04-15T09:45+00:00Z,2022-04-15T10:00+00:00Z,10Y1001A1001A83F,MAW,B19,5948
2022-04-15T10:00+00:00Z,2022-04-15T10:15+00:00Z,10Y1001A1001A83F,MAW,B19,6094
2022-04-15T10:15+00:00Z,2022-04-15T10:30+00:00Z,10Y1001A1001A83F,MAW,B19,6156
2022-04-15T10:30+00:00Z,2022-04-15T10:45+00:00Z,10Y1001A1001A83F,MAW,B19,6308
2022-04-15T10:45+00:00Z,2022-04-15T11:00+00:00Z,10Y1001A1001A83F,MAW,B19,6411
2022-04-15T11:00+00:00Z,2022-04-15T11:15+00:00Z,10Y1001A1001A83F,MAW,B19,6555
2022-04-15T11:15+00:00Z,2022-04-15T11:30+00:00Z,10Y1001A1001A83F,MAW,B19,6700
2022-04-15T11:30+00:00Z,2022-04-15T11:45+00:00Z,10Y1001A1001A83F,MAW,B19,6738
2022-04-15T11:45+00:00Z,2022-04-15T12:00+00:00Z,10Y1001A1001A83F,MAW,B19,6837
2022-04-15T12:00+00:00Z,2022-04-15T12:15+00:00Z,10Y1001A1001A83F,MAW,B19,6911
2022-04-15T12:15+00:00Z,2022-04-15T12:30+00:00Z,10Y1001A1001A83F,MAW,B19,7018
2022-04-15T12:30+00:00Z,2022-04-15T12:45+00:00Z,10Y1001A1001A83F,MAW,B19,7124
2022-04-15T12:45+00:00Z,2022-04-15T13:00+00:00Z,10Y1001A1001A83F,MAW,B19,7135
2022-04-15T13:00+00:00Z,2022-04-15T13:15+00:00Z,10Y1001A1001A83F,MAW,B19,7254
2022-04-15T13:15+00:00Z,2022-04-15T13:30+00:00Z,10Y1001A1001A83F,MAW,B19,7395
2022-04-15T13:30+00:00Z,2022-04-15T13:45+00:00Z,10Y1001A1001A83F,MAW,B19,7505
2022-04-15T13:45+00:00Z,2022-04-15T14:00+00:00Z,10Y1001A1001A83F,MAW,B19,7647
2022-04-15T14:00+00:00Z,2022-04-15T14:15+00:00Z,10Y1001A1001A83F,MAW,B19,7871
2022-04-15T14:15+00:00Z,2022-04-15T14:30+00:00Z,10Y1001A1001A83F,MAW,B19,7902
2022-04-15T14:30+00:00Z,2022-04-15T14:45+00:00Z,10Y1001A1001A83F,MAW,B19,7839
2022-04-15T14:45+00:00Z,2022-04-15T15:00+00:00Z,10Y1001A1001A83F,MAW,B19,7857
2022-04-15T15:00+00:00Z,2022-04-15T15:15+00:00Z,10Y1001A1001A83F,MAW,B19,7727
2022-04-15T15:15+00:00Z,2022-04-15T15:30+00:00Z,10Y1001A1001A83F,MAW,B19,7873
2022-04-15T15:30+00:00Z,2022-04-15T15:45+00:00Z,10Y1001A1001A83F,MAW,B19,7929
2022-04-15T15:45+00:00Z,2022-04-15T16:00+00:00Z,10Y1001A1001A83F,MAW,B19,8132
2022-04-15T16:00+00:00Z,2022-04-15T16:15+00:00Z,10Y1001A1001A83F,MAW,B19,8209
2022-04-15T16:15+00:00Z,2022-04-15T16:30+00:00Z,10Y1001A1001A83F,MAW,B19,8311
2022-04-15T16:30+00:00Z,2022-04-15T16:45+00:00Z,10Y1001A1001A83F,MAW,B19,8466
2022-04-15T16:45+00:00Z,2022-04-15T17:00+00:00Z,10Y1001A1001A83F,MAW,B19,8544
2022-04-15T17:00+00:00Z,2022-04-15T17:15+00:00Z,10Y1001A1001A83F,MAW,B19,8628
2022-04-15T17:15+00:00Z,2022-04-15T17:30+00:00Z,10Y1001A1001A83F,MAW,B19,8862
2022-04-15T17:30+00:00Z,2022-04-15T17:45+00:00Z,10Y1001A1001A83F,MAW,B19,8906
2022-04-15T17:45+00:00Z,2022-04-15T18:00+00:00Z,10Y1001A1001A83F,MAW,B19,8999
2022-04-15T18:00+00:00Z,2022-04-15T18:15+00:00Z,10Y1001A1001A83F,MAW,B19,9083
2022-04-15T18:15+00:00Z,2022-04-15T18:30+00:00Z,10Y1001A1001A83F,MAW,B19,9220
2022-04-15T18:30+00:00Z,2022-04-15T18:45+00:00Z,10Y1001A1001A83F,MAW,B19,9474
2022-04-15T18:45+00:00Z,2022-04-15T19:00+00:00Z,10Y1001A1001A83F,MAW,B19,9507
2022-04-15T19:00+00:00Z,2022-04-15T19:15+00:00Z,10Y1001A1001A83F,MAW,B19,9596
2022-04-15T19:15+00:00Z,2022-04-15T19:30+00:00Z,10Y1001A1001A83F,MAW,B19,9469
2022-04-15T19:30+00:00Z,2022-04-15T19:45+00:00Z,10Y1001A1001A83F,MAW,B19,9729
2022-04-15T19:45+00:00Z,2022-04-15T20:00+00:00Z,10Y1001A1001A83F,MAW,B19,9927
2022-04-15T20:00+00:00Z,2022-04-15T20:15+00:00Z,10Y1001A1001A83F,MAW,B19,9945
2022-04-15T20:15+00:00Z,2022-04-15T20:30+00:00Z,10Y1001A1001A83F,MAW,B19,9972
